,keywords,id,year,_realpage,_sentiment,_description,_place,_title,_publisher,_date
28,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0114,120,114,neutral,"
102 
Gugel- oder Murmelspiele. 
Im Frühling, wenn es wieder anfängt warm zu werden und 
die Straßen und Plätze trocken sind, sieht man überall Knaben 
und Mädchen mit den kleinen Kugeln oder Murmeln oder, wie 
sie in Süddeutschland genannt werden, Marbeln, spielen. 
Im folgenden sind einige solche Spiele, die auch kleinere 
Kinder spielen können, beschrieben. 
Das Wandwcrfcn. 
Die Mitspielenden werfen von einem entfernten, bestimmten 
Punkt aus hintereinander je eine Murmel an die Mauer. 
Dasjenige der Kinder, dessen Kugel zunächst der Mauer liegen 
bleibt, hat gewonnen und darf die Murmeln der andern Kin 
der sich als Gewinn einstecken; außerdem beginnt es beim näch 
sten Spiel. 
Das Strichwcrscn. 
Bei diesem Spiel werden die Murmeln statt an die Mauer, 
nach einem Strich geworfen. Der m[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
29,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0047,50,47,neutral,"
— 35 
Ende umzuknicken und doppelt in den Einschnitt zu stecken. 
Und nun fängt die Arbeit selbst erst an. Das einfachste Flechten, 
womit die Kleinen beginnen, besteht darin, fortfahrend einen Streifen 
über die Nadel zu nehmen, den nächstfolgenden unter der 
Nadel zu lassen, wie Abbildung 58 zeigt. Wir wollen uns hier 
mit dem einen Muster begnügen und nur den Rat geben, da 
Kinder allein die Vorbereitungen für die Flechtarbeit nicht 
gut ausführen können, doch lieber das Material für dieselbe zu 
kaufen. 
Faltarbeiten. 
Mit Papier spielen alle Kinder gern, zerreißen, zerdrücken 
es oder bewerfen sich damit und suchen es auf alle mögliche Weise 
Fig. 60 
zu zerstören. Die niedlichen hier beschriebenen Gegenstände aber 
werden sie wohl belehren, das; man mehr Vergnügen am Schaffen 
wie a[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
30,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0102,110,102,neutral,"
90 
Strahlen auf die Erde herab; aus den Blüten entwickeln sich 
Früchte, von denen wir so mannigfache genießen, und deren 
Kern oder Schale die Kinder oft zu allerhand niedlichen Dingen 
verwenden können. 
Da sind zunächst in den Kirschen die Kerne, welche meist 
von den Knaben zu einer schönen, wie gedrechselt aussehenden Kette 
verarbeitet werden. Zu dieser Arbeit sind große Kirschkerne nötig; 
diese werden auf zwei entgegengesetzten Seiten auf einem Sand 
stein so lange abgerieben, bis nach und nach ein kleiner Ring 
entsteht, welcher schon meist durch die Arbeit einen Sprung er 
halten hat; dieser wird nun benutzt, die entstandenen Ringe in 
einander zu fügen und zwar so, daß man den Spalt des einen 
Ringes öffnet und zwei andere Ringe hineinzwängt, sodaß schließ 
lich eine Kette zus[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
31,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0010,10,10,neutral,"
VI 
0 
Seite 
Schnüre schürzen und drehen 42 
Stecknadelarbeit 43 
Scharpie-Muster-Zupfcn 43 
Allerhand Spielzeug aus Kastanien, Eicheln, Nußschalen, Korkstöpseln w. 
hcrzustcllen 46 
Körbchen und Schachteln aus Kastanien (46), Schlangen, Ketten 
und Ohrringe aus Eicheln (46), Brillen aus Nußschalen (47), 
Ein Ball aus Wollfäden (48), Ein Ring aus einem Pfirsich- 
kern (48), Puppen aus Korkstöpscln und abgebrannten Strcich- 
Sxirle mehrerer Rinder im Haus. 
Mchlhäufchcn 51 
Schulespicl 52 
Tellerdrehen 53 
Hopsa, hopsa, hopsassa ■ 54 
Der Wassermann 54 
Ich sehe was, was du nicht siehst 55 
Wie? Wo? Warum? 55 
Tiere erraten 56 
Verstecken oder Feuer, Wasser, Kohle 56 
Stille Musik 56 
Jakob, warum lachst du? 57 
Ringsuchen 57 
Wessen Auge ist es 58 
Reise nach Jerusalem 58 
Die Baumschule[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
32,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0109,110,109,neutral,"
97 
Das Binscnkörbchcn. 
Aber nicht nur aus deu Fruchtabfällen und den Früchten selbst 
können Gegenstände, wie die bisher beschriebenen, verfertigt werden, 
auch Binsen und dergl. lassen sich zu derartigem Zweck verwenden. 
Die Binsen, welche sich fast überall an den Rändern von 
Teichen und Büchen oder an sumpfigen Stellen finden, sind 
dünne blätterlose Stengel, die sich leicht biegen lassen, ohne zu 
brechen. Ehe wir aber an die Beschreibung des Binsen 
körbchens gehen, möchten wir unsere kleinen Freunde und 
Freundinnen darauf aufmerksam machen, wie das Pflücken 
der Binsen wegen der Nähe des Wassers vft sehr gefähr 
lich ist, und ihnen den guten Rat geben, sich lieber die 
biegsamen Stengel von einem Erwachsenen 
sammeln zu lassen, als sich selbst in Gefahr 
zu begeben. 
Um einen Bi[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
33,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891",PPN745143385_PHYS_0133,140,133,,Keine OCR-Ergebnisse vorhaben.,Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
34,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0099,100,99,neutral,"
87 
Wer geschickt ist und schon die Buch 
staben kennt, legt aus dieser Blütenkettc 
den Namen desjenigen, den er damit be 
glückwünschen will, oder bildet ein Herz als 
Zeichen treuer Freundschaft daraus. 
Kränze und Guirlandcn aus Blättern. 
Außer den Blüten kann man vom 
Holunderstrauch auch die Blätter gut 
verwenden, um Kränze und Guirlanden 
zu verfertigen. Hierzu pflückt man eine An 
zahl mit nicht zu kurzen Stielen, steckt immer den Stiel des ersten 
Blattes von oben in das Blattfleisch des zweiten hinein und kommt 
mit ihm von unten durch eine weitere 
Öffnung herauf, um wiederum durch einen 
dritten Riß den Stiel nach unten zu 
zu verbergen. 
Um Rüster- oder Haselnußblätter 
zum Kranz zu verwenden, ist es ratsam, 
das erste Blatt unten am Stiel um 
zubiegen und denselben durch d[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
35,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0076,80,76,neutral,"
64 
den Gemeindeteich."" Zuvor aber legt er vor den Gemeiudc- 
teich die Schlinge der Angel, damit er die Finger, wenn sic nicht 
schnell genug fortgezogen werden, als Fischchen darin fangen kann. 
Der Gefangene muß, um sich auszulösen, ein Pfand zahlen. 
Personen raten. 
Für dieses Spiel teilt sich die Gesellschaft in zwei gleiche 
Abteilungen. Eine derselben geht hinaus, die andre bleibt im 
Zimmer, und die Zurückgebliebenen wählen sich jeder ein Kind 
von der andern Abteilung. Von den Hinausgesandten kommt 
nun eins nach dem andern wieder herein und verbeugt sich vor 
demjenigen, von dem cs glaubt gewählt worden zu sein. War 
die Vermutung richtig, so ladet man es ein, Platz zu nehmen, 
war sie falsch, wird es von der ganzen Gesellschaft ausgelacht und 
muß wieder hinausgehen. Diejenige[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
36,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0021,30,21,neutral,"
9 
Große Freude wird dem Kleinsten auch machen, wenn die 
Mutter 
Schweinchenschlachten 
mit ihm spielt. Sie legt es vor sich auf den Schoß, und indem 
ihre beiden Zeige- und Mittelfinger als Schlächter langsam von 
den Füßen des Kindes an bis zum Hals hinaufspaziert kommen, 
spricht sie: 
Ein Schwcinchen schlachten, 
Ein Würstchen machen, 
Qüiek, quiek, quiek. 
Beim Hersagen der letzten Reihe 
bohrt sich der Zeigefinger ge 
linde in den Hals des Kleinen.' 
Das Mäuschen. 
Auch das M ä u s ch e n 
muß zur Unterhaltung unseres 
Kleinsten beitragen. Mit der 
linken Hand wird eine Faust 
gebildet, Daumen und Zeige 
finger stellen das Mauseloch 
vor; der Zeigefinger der rechten 
Hand ist das Manschen und 
wird dtirch die linke Faust hin- 
dnrchgesteckt, aus welcher es ab 
wechselnd neckend her[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
37,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,negative (Sentiment)",PPN745143385_PHYS_0037,40,37,negative,"
25 
übrigen Teil der Figur wieder zusammen. Nun klappt man 
auch den Kopf zusammen, hält ihn aber zugleich in der Richtung 
nach unten fest. Es entstehen dann die Falten, welche in der 
Abbildung 35 durch punktierte Linien angegeben sind. Endlich 
Fig. S«. 
Fig. SS. 
biegt man die vier Beine des Raubtiers ein wenig nach innen 
und der schönste Bür Abbildung 37, wird vor uns aus dem 
Tisch stehen. Schade nur, 
das; er nicht brummen 
kann! 
Das nächste Tier, wel 
ches wir ausschneiden, ist 
ein Schwein, Abbildung 
38. Das Verfahren ist 
dasselbe wie beim Bär, 
nur müssen wir ans das 
Schwänzchen Bedacht nehmen. Damit es die nötige Richtung 
bekommt, knickt man es ebenso, wie beim Kopf des Bär?.n näher 
beschrieben ist, ein. Will man 
aber dem Schweinchen einen 
lustigen Ausdruck verleihen, [...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
38,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0125,130,125,neutral,"
113 
langen Ohren desselben dar, indem er die Hände an beiden 
Seiten des Kopfes in die Höhe streckt und mit ihnen wackelt. Die 
andern Kinder singen mm vorstehendes Liedchen und bei den 
Worten „Häschen hüpf"" hüpft das Häschen auf eines der 
Kinder zu, das nun statt seiner Häschen wird. 
Es klappert die Mühle. 
Es klappert die Mühle am rauschenden Bach: 
Klipp klapp! 
Bei Tag und bei Nacht ist der Müller stets wach: 
Klipp klapp! 
Er mahlet das Korn zu dem kräftigen Brot, 
Und haben wir solches, so hat's keine Not. 
Klipp klapp! klipp klapp! klipp klapp! 
Klipp klapp! klipp klapp! klipp klapp! 
Flink laufen die Räder und drehen den Stein, 
Klipp klapp! 
Und mahlen den Weizen zu Mehl uns so fein, 
Klipp klapp! 
Der Bäcker dann Zwieback und Kuchen d'raus bäckt, 
Der immer den Kindern beson[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
39,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0060,60,60,neutral,"
48 
angebrachte kleine Löcher dienen dazu, einen Bindfaden anzu 
bringen, der die beiden Schalen zusammenhält und mit dem man 
die ganze Brille um den Kopf herum befestigt. 
Ein Ball aus Wollsädcn. 
Um einen Ball, wie Abbildung 10 zeigt, herzustellen, schneide 
man zwei gleiche Ringe aus einer alten Visitenkarte, lege sie 
aufeinander und umwickle sie mit Stickwolle, so wie Abbildung 11 
zeigt. Dies setze man so lange fort, bis der leere Raum in der 
Mitte der Ringe vollständig gefüllt ist. Nun fahre man mit 
der Schere von außen zwischen die beiden Papierringe und 
schneide ringsum die über dieselben gezogene Wolle durch. Nach 
dem man dann mit einer starken Schnur die im inneren, offenen 
Raum zwischen den beiden Ringen befindliche Wolle fest zu- 
fammengebunden hat, entferne man die Ri[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
40,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0017,20,17,neutral,"
5 
Schocke, schocke Rciterpferd, 
Das Pferd ist nicht drei Heller wert. 
Wenn die Kinder klein sind, 
Reiten sic nicht so geschwind; 
Wenn sie größer werden, 
Reiten sie auf Pferden; 
Wenn sie sind erwachsen 
Reiten sie nach Sachsen. 
Geht das Pferdchen tripp, trapp, 
Geht das Pferdchen schick, schack, 
Fallen die Kinder all herab! 
oder 
Mein kleiner Mann heißt Franz, 
Und ich heiß' Jungfer Life, 
Unser Schäfchen, das heißt Hans, 
Und grün ist unsre Wiese. 
Da setzt sich mein Mann Fränzchen 
Auf unser Hammelhänschcn, 
Bauz, lag cs im Gras! 
War das aber ein Spaß! 
Ist unser Jüngstes nicht mehr so gar klein, sondern kann 
cs schon ein und das andere Berschen mitsprechen und vielleicht 
mit der Zeit auswendig lernen, so sagt ihm die Mutter aller 
hand lustige 
Kindcrpredigtcn 
vor, wie die[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
41,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0040,40,40,neutral,"
28 
h dem bisher beschriebenen wird es nicht schwer fallen, 
leicht aus dem Jagdhund eine Gemse machen, wenn man den 
Hals- und die Beine etwas länger zeichnet und ähnlich, wie 
beim Hasen die Löf 
fel, die gebogenen Hör 
ner zuletzt durch die 
Einschnitte am Kopf 
steckt. 
Abbildung 50 stellt 
eine Gans vor, bei welcher, wie man aus der Abbildung 51 des 
fertigen Vogels sieht, die Flügel zuletzt nach oben geklappt 
werden. Sie wird dann aussehen, als ob sie sich eben mit lautem 
Gezisch auf den bellenden Hund stützen wollte, mit dem sie 
Welt anbelangt, haben 
wir allerdings keine 
große A u s w a h l. 
Flg. 49 
Fig. 50. 
&>ß. 51. ",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
42,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0105,110,105,neutral,"
93 
Hat man nur aufgeblühte Mohnblumen zur Benutzung, so 
muß man schon auf die Mantille bei den Puppen verzichten, kann 
sich dagegen aus den Blumenblättern eine ganz brauchbare Ge 
sellschaftsdame Herstellen. Zu diesem Ende bläst man in die 
Blüten, sodaß sich die Blätter recht weit ausbreiten und drückt sie 
dann über den Kelch weg nach der andern Seite, indem man die 
Blume zwischen Daumen und Zeigefinger, mittels deren man eine 
runde Öffnung gebildet hat, durchschiebt. Dann 
bindet man sie in der Mitte zusammen mit 
einem Faden oder Grashälmchen, sodaß die 
Taille entsteht. Der Kopf ergibt sich von 
selbst aus dem stehen gebliebenen Frucht 
knopf, dessen viele Staubfäden eine sehr- 
nette Halskrause für unser „Fräulein von 
Mohn"" bilden. 
Die Mohnvase. 
Aber nicht bloß die Mohnblume[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
43,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0056,60,56,neutral,"
44 
viereckig oder rund geschnittenen Stückchen weicher Leinwand, Ge- 
brauchsgegenständc für die Puppenstube, wie Tisch- vder Bett 
decken, Puppentaschentücher u. s. w. herzustellen. Die Abbil 
dung 90 zeigt, wie solche Kunstwerke gefertigt werden. Zuerst wird 
ein Stück Leinwand genau der Lage der Fäden nach, viereckig 
geschnitten; dann fängt man von der einen Seite an, zwölf in 
einer Richtung liegende Fäden sorgfältig auszuziehen und wieder 
holt das an den drei übrigen Seiten, so daß das Stückchen 
Leinwand eine Art Fransen bekommt. Hierauf zählt man zwölf 
Fäden ab, die man stehen läßt, der dreizehnte, vierzehnte und 
fünfzehnte wird aber wieder 
ausgezogen. Das ist schon be 
deutend schwieriger, und am 
Anfang wird man gut thun, 
mit einer feinen Stecknadel 
nachzuhelfen, wenn das[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
44,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0113,120,113,neutral,"
101 
Büblcin wirst du ein Rekrut, 
Merk' dir dieses Liedleiu gut. 
Hopp, hopp, hopp, 
Pferdchen laus' Galopp. 
Der muß an der linken Seiten 
Einen Säbel haben an, 
Daß er, wenn die Feinde streiten, 
Spießen und auch fechten kann. 
Büblcin wirst du ein Rekrut, 
Merk' dir dieses Liedleiu gut. 
Hopp, hopp, hopp, 
Pferdchen laus' Galopp. 
Einen Schnurrbart an der Nasen, 
Einen Tschako aus dem Kopf, 
Sonst, wenn die Trompeten blasen, 
Ist er nur ein armer Tropf. 
Büblein wirst du ein Rekrut, 
Merk' dir dieses Liedleiu gut. 
Hopp, hopp, hopp, 
Pferdchen laus' Galopp. 
oder: 
Ein scheckiges Pferd. 
Ein scheckiges Pferd und ein blankes Gewehr, 
Ein hölzernes Pferd und was will man noch mehr? 
Der Bub' ist Soldat, man sieht's ihm wohl an, 
Er marschiert so gerad, hält Schritt, wie ein Mann. 
Mit t[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
45,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891",PPN745143385_PHYS_0001,10,1,,Keine OCR-Ergebnisse vorhaben.,Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
46,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0095,100,95,neutral,"
83 
Türkenmännchen flieg' hinweg, 
Die Weiber mit den Stangen 
Wollen dich empfangen, 
Die Männer mit den Spießen, 
Die wollen dich erschießen. 
Fliege in den Himmel, 
Bring' mir einen Sack voll Kümmel, 
Tunk' ich meinen Weck hinein 
Bei dem roten, kühlen Wein. 
oder 
Maikäferchen, Maikäferchen fliege weg 
Dein Häuschen brennt, 
Dein Mütterchen flennt, 
Dein Vater sitzt auf der Schwelle, 
Flieg' in den Himmel aus der Hölle. 
Schncckcnlicdcr. 
Schnecke, Schnecke schniere, 
Zeig' mir deine Viere, 
Zeigst mir deine Viere nicht, 
Werf' ich dich in den Graben, 
Fressen dich die Raben, 
Hol' ich dich heraus, 
Frißt dich die Maus. 
Schnecke pumpecke, 
Streck' deine vier Hörncrchcn 'raus, 
Wenn du sie heraus nicht streckst, 
Wers' ich dich in den Graben, 
Fressen dich die Raben, 
Fressen dich die[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
47,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0129,130,129,neutral,"
117 
Vogel muß sich außerhalb desselben aufhalten. Während sich 
nun der Kreis dreht und die Kinder nach der bekannten Melodie 
die folgende Strophe: 
Kommt ein Vogcrl geflogen, 
Setzt sich nieder auf mein Fuß, 
Hat ein' Zettel im Schnabel, 
Von der Mutter 'nen Gruß. 
singen, durchbricht der „Vogel"" den Kreis, der nun stillsteht, und 
läßt sich vor einem der Mitspiclenden nieder. Zuvor haben diese 
aber einen unter sich ausgewählt, der, falls der Vogel richtig rät, 
ihn abzulöscn hat. Kniet der Vogel aber nicht vor diesem, 
sondern vor einem falschen Kind nieder, so öffnet sich der Kreis, 
der Vogel muß noch einmal hinaus und die andern tanzen und 
singen weiter: 
Liebes Vogcrl flicg' weiter, 
Nimm 'nen Gruß mit und 'nen Kuß 
Und ich kann dich nicht begleiten, 
Weil ich hier bleiben muß. [...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
48,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,negative (Sentiment)",PPN745143385_PHYS_0083,90,83,negative,"
Katzenmusik. 
Zum Schluß uuu nach all diesen Spielen bringt die ganze 
Gesellschaft dem Geburtstagskind ein Stündchen dar und zwar 
werden dazu nicht richtige Musikinstrumente benutzt, sondern die 
Küche muß die notigen Gerätschaften liefern. Einer schlägt zwei 
Blech stürzen aneinander, der zweite trommelt mit dem Koch 
löffel auf den Tisch, wieder ein andrer benutzt den Trichter als 
Trompete, ein leerer Kohlenkasten eignet sich vorzüglich als 
große Trommel rc. Zu guterletzt setzt sich ein Erwachsener an 
das Klavier, und die sämtlichen Musikanten ziehen im Zimmer herum 
und begleiten die Töne des Klaviers mit ihren Instrumenten. ",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
49,"PPN745143385,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1891,neutral (Sentiment)",PPN745143385_PHYS_0128,130,128,neutral,"
116 
Bei den folgenden Berschen dreht sich, jedesmal, wie es der 
Gesang vorschreibt, ein Kind herum, so das; es mit dem Gesicht 
nach außen zu stehen kommt. Das Spiel ist zu Ende, wenn alle 
Kinder nach und nach herumgedreht sind. 
Wir bilden einen bunten Kranz 
Und fangen an den Ringcltanz; 
Doch kcins von allen sicht sich um, 
Und nur Luischcn dreht sich 'runt. 
Kling, Klang, Gloria! 
Wir treten auf die Kette, 
Daß die Kette klingen soll; 
Klingt so hell, klingt so klar, 
Hat geklungen sieben Jahr, 
Sieben Jahr' sind um 
Und Anna dreht sich 'rum. 
Wir traten auf die Kette, 
Bis daß die Kette klang. 
Da kam ein schönes Böglein, 
Das hatt' einen schönen Gesang. 
Sieben Jahr' hat es gesungen, 
Sieben Jahr' sind nun verklungen, 
Sieben Jahr' sind um und um, 
Liebes Gretchcn dreh' dich um. [...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1891
